"submission_date","reviewer_id","product_id","product_name","product_brand","site_category_lv1","site_category_lv2","review_title","overall_rating","recommend_to_a_friend","review_text","reviewer_birth_year","reviewer_gender","reviewer_state",,,,,
"2018-01-05 08:37:19","d33237c2b132e5d2de50b95be80cdd48eac23b3f5a67d62228902e7e39c41b05",132126385,"TV 32"" LG 32LJ500B HD com Conversor digital  1 USB 2 HDMI","null","TV e Home Theater","TV","Excelente",5,"Yes","Eu sou meio suspeito em falar da Marca LG para TVs. Sempre tive TVs LG e nunca tive problemas nenhum, inclusive a qualidade da imagem dessa TV em especial é fantástica.  Prós:  - TV super leve (da para pendurar na parede sem medo)  - Qualidade da imagem fantástica - Design legalzinho sem muitas bordas laterais entre a tela e a TV.  Contras: - A qualidades do Som não é as melhores, se quiser um som de cinema, deve ter um home Theter.",1986,"M","SP",,,,,
"2018-01-05 08:37:37","e9a205c3f3eefb03847f84c9345882dc3393cdb1371fd8a9df7cd34ffb71e0a4",111966764,"Kit 2 Travesseiros 45x65cm 100% Penas de Ganso - Daune","daune","Cama, Mesa e Banho","Travesseiros","Adorei o produto!",5,"Yes","Adorei os travesseiros, muito macio. Não senti nada de cheiro ruim. Perfeito eu indico para todos.",1979,"F","CE",,,,,
"2018-01-05 08:38:07","340f37f6a7e349e96f4ece64f37a7802d63d2d43f879aa3d6be4c22f90a2534a",27759443,"Bateria Para Controle Xbox One Com Cabo E Carregador - Preto","null","Games","Xbox One","O produto é bom e funcionou perfeitamente",3,"Yes","O produto é bom e funcionou perfeitamente.........................................  .......  ......            .      ..",1971,"M","SP",,,,,
"2018-01-05 08:38:12","b755e9d50c771346e9ba123ab24dcadabced366766f88be26412636a57829eed",122243887,"Aparador de Pelos Philips BikiniGenie BRT383/15 Seco ou Molhado","philips","Beleza e Perfumaria","Depilação","Demora muito e irrita a pele.",1,"No","O produto seria prático se cumprisse o que promete. Ele demora muito para depilar e acaba irritando a pele. É  o mesmo efeito da lâmina.  O transporte foi rápido e o produto chegou bem embalado .",1983,"F","SP",,,,,
"2018-01-05 08:38:29","a41dc3f64a13e76bee14a6c5682eaf3e4c67671f6b3e3e7bf92fafa10103954e",132276480,"Smartphone Samsung Galaxy J5 Prime Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 32GB 4G Wi-Fi Câmera 13MP com Leitor de Digital - Dourado","null","Celulares e Smartphones","Smartphone","Muito bom!",4,"Yes","Celular bonito e bom. O único problema é que a bateria é embutida no aparelho. De resto gostei muito.",1988,"F","PR",,,,,
"2018-01-05 08:38:41","092859d8e77c253889ac0cc57184d01d3e56b7bada8152bda2bcb67543ebb669",16167570,"Piscina Inflável 2300 Litros + Filtro + Capa + Bomba - Bestway","null","Esporte e Lazer","Praia e Piscina","produto conforme a descrição",4,"Yes","O produto chegou dentro do prazo de entrega. A única coisa ruim é que devido ao transporte, peças plasticas do interior do filtro, vieram quebradas.",1991,"M","RS",,,,,
"2018-01-05 08:38:42","61b650c8e6711f0a56a41ac7a35c583603edac83da2e86123d6df1a9c98e8cac",122606086,"Panela de Pressão Tramontina Vancouver 4,5 Litros Alumínio","tramontina","Utilidades Domésticas","Panelas","Excelente produto!",5,"Yes","Chegou antes da data, um ótimo produto. Super recomendo.",1995,"F","MG",,,,,
"2018-01-05 08:39:07","22eb288d6e76d41f22813342cb548ff4d37f70d359880266a8f23d0dbfdcf24a",121004593,"Depilador a Luz Pulsada Philips Lumea Precision SC2003/00","philips","Beleza e Perfumaria","Depilação","Maravilhoso!",5,"Yes","Produto de excelente qualidade! Em mim não dói nada! Super recomendo",1996,"F","RS",,,,,
"2018-01-05 08:39:12","af451f22811845c8390fdfd02c494fd79e0ad7aebb77074e856829ca443f7727",11469570,"G. Hair Escova Progressiva Alemã Kit 3x1000ml - Fórmula Inoar","null","Beleza e Perfumaria","Cabelo","Recomendo",5,"Yes","Produto de ótima qualidade, com preço abaixo dos demais sites. Recomendo!",1978,"M","SP",,,,,
"2018-01-05 08:39:17","9d4f99c14a05dd7ad4609cc7631e2feda5ed3e778a1ebf9abbc3dc15b202457b",17701018,"Porta Passagem Swing Ferplast Branco Modelo 1","null","Pet Shop","Cães","dificil de instalar",3,"No","igual o anuncio mas tive dificuldade de instalar. manual nao e muito claro e precisa de equipamento profissional para cortar a porta.",1981,"F","SP",,,,,
"2018-01-05 08:39:26","2c3733ee5f48a51fe7d83d25131eb1a0d0e4706babb99d33f0a5d806b5b088c9",125995347,"Smartphone Lenovo Vibe K5 Dual Chip Android 5.1.1 Lollipop Tela 5"" 16GB 4G Câmera 13MP - Grafite","lenovo","Celulares e Smartphones","Smartphone","O produto veio com defeito, devolvi no dia 25/12/17 e até agora nenhuma satisfação por parte da americana e loja parceira.",1,"No","Já solicitei o estorno do valor, devolvi o celular e estou aguardando, no mínimo, a confirmação da devolução e o estorno do valor. Esta situação já me trouxe transtornos suficiente.",1962,"M","SC",,,,,
"2018-01-05 08:39:29","deed79db8a7828218ee7b2a41390802ddc75128820080af36de7f917d7ca78f4",129555390,"Smartphone Asus Zenfone 3 Max Dual Chip Android 6 Tela 5.2"" 16GB 4G Câmera 13MP - Cinza Escuro","asus","Celulares e Smartphones","Smartphone","Asus é Asus",5,"Yes","Deixa qualquer celular nessa faixa de preço no chinelo.",1990,"M","RS",,,,,
"2018-01-05 08:39:33","8495be29627136169e64e2e5efdee73739d40d8280c71acf59a0a9ccdfc11ef3",132569944,"Notebook Samsung Essentials E35S Intel Core i3 4GB 1TB Tela LED HD 14'' Windows 10 Cinza - Samsung","null","Informática","Notebook","Gostei",4,"Yes","Ótimo equipamento com um custo benefício muito bom. Ideal para tarefas do dia a dia.",1978,"M","ES",,,,,
"2018-01-05 08:39:44","99cad4f0cf62bf6308c6a7f6fbd3a73ed36c2d4bd4afcf9b2aac9083d709d04e",25391275,"Relógio Smartwatch A1 Original Touch Bluetooth Gear Chip","null","Wearable","Smartwatch","Produto excelente!",4,"Yes","Super recomendo. Ele substitui perfeitamente o celular.",1981,"F","SP",,,,,
"2018-01-05 08:39:53","0139aa5ecb9e1f18f538a3a87e51aabc201b5f0a7faed87b4d01ba564417dd5f",7503466,"Secador de Cabelo Taiff Tourmaline Ion Cerâmica Preto - 2000W","taiff","Beleza e Perfumaria","Cabelo","Excelente produto",4,"Yes","Produto muito bom, o cabelo seca rápido, pois o jato é bem forte! Recomendo.",1988,"F","MG",,,,,
"2018-01-05 08:40:00","2addf655a76dfd7efebe30c9ad3db7e6c7058a1ce218772505a71132694585aa",25725029,"Sapato Feminino Oxford Preto/Camurça Beira Rio - 4150200","null","Moda","Feminino","Ameeei",5,"Yes","Beira rio nunca me decepcionou, quando se trata de conforto é com essa marca que pode contar! Recomendo!",1995,"F","SP",,,,,
"2018-01-05 08:40:16","33edb7cda0ae2651b80c26a724f0b0c98b5caea5949bb227c5d2573e33a0d45a",125856540,"Processador All in One 1,2L + Liquidificador 1,5L + Espremedor de frutas 800W - Philco","philco","Eletroportáteis","Mixer e Processador de Alimentos","Muito",4,"Yes","Comprei 2 o meu teve um problema com o cone do espremedor liguei pra philco e estão mandando outro sem custo. Muito satisfeita, potente e da pra fazer várias coisas.",1966,"F","MG",,,,,
"2018-01-05 08:40:34","95a016ae196952d2a6a070d8ea51125cb43a0cee875432ba4c579e2f823e6d42",120166881,"Pipoqueira Elétrica Britânia Pop Time Pip B-02","britania","Eletroportáteis","Pipoqueira","Bom pra mim foi regular.",2,"Yes","Demora para estourar e joga muito caroço para fora depois que vem a pipoca.... Se for repetir em fazer de novo outra ela queima um pouco e demora a jogar pra fora...... por não ter óleo não gruda o sal....",1973,"F","PR",,,,,
"2018-01-05 08:41:06","b6be336f38ce5544d38645aac1252ac16f417bcfffda3e1a4de9f2083bc577c8",125215742,"Liquidificador Philco PH900 2L 12 Velocidades Vermelho - 900W","philco","Eletroportáteis","Liquidificador e Acessórios","gostei",5,"Yes","Muito bom além de lindo muito potente. recomendo .chegou antes da data prevista.",1987,"F","SP",,,,,
"2018-01-05 08:42:23","31ac61c29b415af10dd3b70ac1c28ef8df257294a9038842e263a4b1a894c1e1",129555390,"Smartphone Asus Zenfone 3 Max Dual Chip Android 6 Tela 5.2"" 16GB 4G Câmera 13MP - Cinza Escuro","asus","Celulares e Smartphones","Smartphone","Adorei este aparelho.",5,"Yes","A bateria é ótima,dura dias dias ou mais, brincando.O acabamento o processador memória interna para mim muito boa e me atende.A única coisa que eu não gostei,foi o slot que só cabe um sim,e ou uma cartão de memória,ou os dois sim.A entrega foi dentro do prazo,tudo certinho,eu recomendo este smartphone e também as lojas americanas.Muito satisfeito com tudo.",1962,"M","MG",,,,,
"2018-01-05 08:42:41","3497234dc64a25e3dbc405ebea1e5d458101d115337edefc00f47e9cabca3f52",28050750,"Kit com 10 Calcinhas Modelo Americana - Mel","null","Moda","Feminino","confortáveis",3,"Yes","Gostei pelo conforto e cores variadas,é uma malha leve, não um cotton  apertado..",1985,"F","SP",,,,,
"2018-01-05 08:43:27","d1db4de79b11bc3b57a7ed2d9238f63f7647cbdbd7f08bc798cb8d4e3ffe381a",124420331,"Mouse Gamer G300s 2.500 DPI PC - Logitech","logitech","Informática e Acessórios","Periféricos","Muito bom",5,"Yes","Eu achei o mouse muito bom e muito eficiente além de ter um bom custo benefício",1978,"M","SP",,,,,
"2018-01-05 08:43:32","75b4e288d1d3aeec60d3922c2536caf07b6c449b40840c02693be671fd0c346e",21271816,"Maquina De Contar Dinheiro Detect Eletronic Modelo Gl1410 Conta Até 1000 Cédulas Por Minuto.","null","Informática e Acessórios","null","Ótimo",5,"Yes","Produto de excelente qualidade e procedência, super aprovado. Um atendimento excelente. Recomendo a todos sem dúvidas.","null","null","null",,,,,
"2018-01-05 08:43:54","4a4b2c3610d058257abf082bbe7ceca1150639cac4b1248c1dd20e9bcb0fbe55",132439701,"Smart TV LED 39"" Philco PH39N86DSGW HD com Conversor Digital 3 HDMI 1 USB Wi-Fi Closed Caption e Sleep timer","null","TV e Home Theater","TV","NÃO COMPREI ESSE PRODUTO",4,"Yes","NÃO COMPREI ESSE PRODUTO, ISSO FOI UMA FRALDE  COM MEU NOME.",1964,"F","SP",,,,,
"2018-01-05 08:45:12","1747237eb0ed886467bdcb3f62e64800a1b30de2f1eda0a8838bd1ed31b24e09",132472827,"Smart TV LED 32'' Semp Toshiba TCL 32L2600 HD com Conversor Digital 3 HDMI 2 USB Wi-Fi","null","TV e Home Theater","TV","Ótima TV, melhor do que imaginei recomendo, me",5,"Yes","Tempo de chegada na data combinada, show de bola, Recomendo",1980,"M","PR",,,,,
"2018-01-05 08:46:40","60e9aa59507ccd6afae5b557f0c7e960f2dd448816cd4c64b41fe321d272fee1",127878831,"Fritadeira Philco Air Fry Saúde Inox PH 3 Litros Preto","philco","Eletroportáteis","Fritadeira Elétrica","Produto é bom, mais pode melhorar !",3,"Yes","Aparelho deveria desligar automático quando retira o cesto pra virar o alimento, ao retornar com cesto, volta a funcionar. Assim, além de economizar energia, ajuda o meio ambiente",1953,"F","MG",,,,,
"2018-01-05 08:46:53","a853e1eec4a00e9807f5162b7000bb44a98bb5994879f1261e8c2691ceb21db8",23186594,"Ap Jantar 16 Pecas Com Copos Petala 430ml Duralex Nadir","null","Utilidades Domésticas","Pratos e Talheres","Adorei",3,"Yes","Fiz uma linda mesa de Natal que ficou maravilhosa.",1973,"F","MG",,,,,
"2018-01-05 08:47:15","5efeb9fe26356008a4a7365c12ba515a27558ed02a75fa63ccc0492aa0303a5d",125856540,"Processador All in One 1,2L + Liquidificador 1,5L + Espremedor de frutas 800W - Philco","philco","Eletroportáteis","Mixer e Processador de Alimentos","Produto muito bom.",4,"Yes","Muito bom. Boa velocidade.  Na minha opinião, a jarra e o copo do processador deveria ser um material mais resistente. Material frágil que corre o risco de quebrar se cair/bater acidentalmente.",1988,"F","SP",,,,,
"2018-01-05 08:47:55","8c4519d16272cf02e0bccaf2df288096a21a385761f8ce71f06eb8a0eae10b20",376672,"Lava Jato Acqua Rápido - Homeplay","homeplay","Brinquedos","Veículos de Brinquedo","como ja disse excelente",5,"Yes","excelente denovo....excelente denovo...excelente denovo...excelente denovo...",1971,"M","SP",,,,,
"2018-01-05 08:48:12","55e161dfebc0364d92850360c6b6e38c3105672a9512f8572d228efd5d5fe938",128044993,"Little Mommy Pequena Chef - Mattel","mattel","Brinquedos","Bonecas","Entrega super rápida",5,"Yes","Entrega muito antes da data prevista, produto super bem embalado, e muitos dedicados ao cliente. Obrigada....Super recomendo.",1984,"F","SC",,,,,
"2018-01-05 08:48:28","27927b42cb0379fb2f35e4ee3eb686ce06f9cfe1cac7c375a9d29bf82752ef67",132517706,"Smart TV LED 32"" Philco PH32C10DSGW HD com Conversor Digital 3 HDMI 1 USB Wi-Fi","null","TV e Home Theater","TV","Adorei!",4,"Yes","Ela é leve e tem um design perfeito, tela bem nitida.",1989,"F","SP",,,,,
"2018-01-05 08:48:47","924a00d9a9ae1dc758c2dc538fde94d3f41c3eb6c06c4210013cb094de44200e",28050750,"Kit com 10 Calcinhas Modelo Americana - Mel","null","Moda","Feminino","Ótimo custo beneficio!",3,"Yes","Ótimo custo beneficio. Tamanho P serviu super bem em mim q costumo usar número 36.",1977,"F","SP",,,,,
"2018-01-05 08:50:13","27927b42cb0379fb2f35e4ee3eb686ce06f9cfe1cac7c375a9d29bf82752ef67",132229131,"Smartphone Samsung Galaxy J5 Prime Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 32GB 4G Wi-Fi Câmera 13MP com Leitor de Digital - Rosa","null","Celulares e Smartphones","Smartphone","Perfeito...",5,"Yes","Amei meu celular, além de lindo, tem uma ótima memória...",1989,"F","SP",,,,,
"2018-01-05 08:50:44","147c2b005494bc3a291b7b2eda17080bc0d4f44380e22c770d0258c695207c9c",27100240,"Purificador De Água Immaginare - Ibbl","null","Eletroportáteis","Bebedouro e Purificador de Água","Otimo",5,"Yes","Otimo produto e atendimento.... primeiro lote veio quebrado mas substituíram no dia seguindo por um novo.",1982,"F","SP",,,,,
"2018-01-05 08:51:40","6c729f75eaa5cf7e41c6da63e88e4484cc1f5180fbe43854657aecaf0595ea10",113786231,"Purificador de Água Consul Facilite Branco Bivolt","consul","Eletroportáteis","Bebedouro e Purificador de Água","Excelente produto!",5,"Yes","Excelente produto! Atendeu as expectativas e foi entregue antes do prazo.",1980,"F","RJ",,,,,
"2018-01-05 08:52:05","3deae65c7167b11d2fb394cfa410e182ed20c0972c3f29ccde059cae6ddce6c3",376634,"Audi ATT Azul com Pedal - Homeplay","homeplay","Brinquedos","Mini Veículos","Honesto",5,"Yes","Entrega o que se espera do produto. Nada de surpresas. Recomendo.",1980,"M","SP",,,,,
"2018-01-05 08:52:12","8189673e57972052fb99d18345e0e44c190ca4c35a66ae12f8763bd48472f8fe",23716656,"Cama Para Pet Cachorro E Gato DE COURO Lavável Tamanho GG","null","Pet Shop","Gatos","Ótimo produto, material excelente.",5,"Yes","Recomendo, seu pet ficara eufórico com a caminha e o produto chega bem embalado, total segurança.",1994,"M","MG",,,,,
"2018-01-05 08:52:12","673137ecb1b4b979c10315a5fbc12f41c3dea483e64599ad871fa1918a82e7ab",26998658,"Linha Monofilamento Raiglon Cinza 7.0 30lb (0,435mm, 100m)","null","Esporte e Lazer","Pesca","Impossível avaliar",4,"Yes","Não recebi este produto pois foi cancelado.  Sei que o produto é ótimo. Apenas foi cancelado mas já conhecia o produto.",1949,"M","SP",,,,,
"2018-01-05 08:55:03","659d22529e8681cd70a4d64b1fedac7e299e7d838d67f0704dfbf8c06b9de4ab",12552224,"Vaso De Cristal Sussex Wolff 15cm Alt  - 30138","null","Decoração","Vaso","Gostei muito do produto!",5,"Yes","Produto de excelente qualidade, com preço maravilhoso! Super recomendo.",1982,"F","SP",,,,,
"2018-01-05 08:55:08","4dcb4f264a461d766d147609ffc0c8a543fbb23424c47c1f066dcfe37ebc48f8",27030232,"Portão De Proteção Para Cães + Extensor 10cm","null","Pet Shop","Cães","Bom produto",3,"Yes","Bom produto. Chegou no prazo. Só achei o material um pouco fraco","null","F","SP",,,,,
"2018-01-05 08:55:20","70e03e1f8bfd7371a1f07d590b52124b4058c3bd3ad8e52916104fa9bf1679c6",25621335,"Gk Hair Shampoo Limpeza Profunda Juvexin The Best Hair 1000ml","null","Beleza e Perfumaria","Produtos para cabelo","Maravilhoso!!!!",4,"Yes","Produto muito bom, super recomendo!!! Chegou rápido.",1969,"F","BA",,,,,
"2018-01-05 08:56:05","dfa91d5a3971b2d984d0478c2273c2c1d4730a88e3365a11067a90bffbef93f7",122556015,"Conjunto de malas em ABS com 3 peças (P,M e G)Preto com 4 rodas, giro 360º e cadeado embutido - Swiss Move","swiss move","Malas e Acessórios","Malas de Viagem","Leve e bonita, mas aparenta fragilidade",3,"Yes","As malas chegaram antes do prazo, sã bonitas, leves e fáceis de manusear. No entanto, aparentam certa fragilidade.",1977,"F","BA",,,,,
"2018-01-05 08:56:10","01317976727d7eb197dca9e5ee91d0012823c4f423ff629aca7a29b29c9ee7d4",7527975,"Fone de Ouvido Philips Supra Auricular Prata - SBCHL140","philips","Áudio","Fones de Ouvido","Boa compra",4,"Yes","Bom produto. Valeu a compra. Recomendo a compra. Boa sonoridade e graves bons.",1956,"M","RJ",,,,,
"2018-01-05 08:56:19","3e0e48ed9f0a13c326bffa6c879078c42eab3d8089613ecedc07ed06b9ea009a",25987966,"Cobertor Coberta Cauda Rabo De Sereia Saco De Dormir (888024)","null","Utilidades Domésticas","null","produto ruim",1,"No","essa calda de sereia vem sem a estrela de cetim, o acabamento na calda nem tem esse brilho de cetim e feito com feltro.",1985,"F","SP",,,,,
"2018-01-05 08:57:11","163b359b47cf041fa293e0b80b2bc8a1cdec3e8dfad81105750010045bd8f259",21821146,"Escova Progressiva 2 X 1l - Maria Escandalosa","null","Beleza e Perfumaria","Cabelo","Produto maravilhoso!!!",5,"Yes","Produto maravilhoso, meu cabelo está lindo e a entrega foi feita na velocidade da luz!!!",1986,"F","RJ",,,,,
"2018-01-05 08:57:16","8f227f0f7fc87fd2080b464e2691ea8a5c56caadd25c0c7db8b73b892bb9fed2",18204207,"Carregador Portátil Slim 10000mah Powerbank Pineng Pn-951 Com 2 Usb Original  Cor Preto","null","Celulares e Smartphones","Acessórios para Celular","Carregador Portátil Slim",4,"Yes","Chegou antes do prazo, entrega bem rápida mesmo. O carregador atendeu minhas expectativas!",1983,"F","SP",,,,,
"2018-01-05 08:58:46","e7b8134972bf189993103c5286ce9dc9c5969c7970b8d67293e3300c756208a4",130782506,"Barbie Ondas e Cachos - Mattel","mattel","Brinquedos","Barbie","Regular",2,"No","Infelizmente os fios de cabelo caem demais... Como pode um produto feito lara brincar com cabelos deixar os fios se desprenderem?",1976,"F","SP",,,,,
"2018-01-05 08:58:48","673137ecb1b4b979c10315a5fbc12f41c3dea483e64599ad871fa1918a82e7ab",14232888,"Linha Monofilamento Super Raiglon Soft 100mts 4.0 0.330mm - Marine Sports","null","Esporte e Lazer","Pesca","Excelente",5,"Yes","Ótimo produto para quem curte um bom lazer.  Linha para pesca excelente.",1949,"M","SP",,,,,
"2018-01-05 08:59:24","1bef22a5cd4e3e43588a12fe92d32ff974f1cb25b50d362ac1b8505dd6ed690d",22812095,"Smartphone Lenovo A1000 Dual Chip Android 5.0 3g Wifi Processador Quad Core Preto","null","Celulares e Smartphones","Smartphone","Tomada com pino antigo",2,"No","O pino do carregador q veio com este cel é do modelo antigo,resumindo não consigo ligar em tomada sem usar um adaptador",1981,"M","MG",,,,,
"2018-01-05 08:59:31","1f991753ee64373fe796ce9eb3ce683cd3bce6e54c6614a4309f43b1bac1dc8c",28780876,"Kit de Fresas Forstner para Madeira de 10 a 35 MM 704405 SPARTA","null","Casa e Construção","Ferramentas",". Bom para o que preciso.",3,"Yes","Gostei do atendimento. A ferramenta está de acordo com as minhas necessidades. Bom preço, se comparado com os que eu havia consultado.",1954,"M","SP",,,,,
